ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-08-21,26.767612172859035,8.635102947317742,47.4117904017849,26.767612172859035,26.767612172859035,1.0323860389889021,1.0323860389889021,1.0323860389889021,0.35091698866898274,0.35091698866898274,0.35091698866898274,0.6814690503199197,0.6814690503199197,0.6814690503199197,0.0,0.0,0.0,27.79999821184794
2023-08-22,26.781225671368503,8.953820762468869,46.32186620322833,26.781225671368503,26.781225671368503,1.1558858802044925,1.1558858802044925,1.1558858802044925,0.43760762624571076,0.43760762624571076,0.43760762624571076,0.7182782539587818,0.7182782539587818,0.7182782539587818,0.0,0.0,0.0,27.937111551572997
2023-08-23,26.79483916987797,8.27102998808988,46.514360763297454,26.79483916987797,26.79483916987797,1.2711497937038325,1.2711497937038325,1.2711497937038325,0.5198603558822921,0.5198603558822921,0.5198603558822921,0.7512894378215403,0.7512894378215403,0.7512894378215403,0.0,0.0,0.0,28.065988963581802
2023-08-24,26.808452668387435,8.472414141866187,48.214997104553795,26.808452668387435,26.808452668387435,1.2741442872718804,1.2741442872718804,1.2741442872718804,0.49504918517019486,0.49504918517019486,0.49504918517019486,0.7790951021016854,0.7790951021016854,0.7790951021016854,0.0,0.0,0.0,28.082596955659316
2023-08-25,26.822066166896903,9.770775285053013,46.232532312836724,26.822066166896903,26.822066166896903,1.2113987574018092,1.2113987574018092,1.2113987574018092,0.41096386501034565,0.41096386501034565,0.41096386501034565,0.8004348923914633,0.8004348923914633,0.8004348923914633,0.0,0.0,0.0,28.033464924298713
2023-08-28,26.8629066624253,9.533884328382563,46.46925851431056,26.8629066624253,26.8629066624253,1.1666849492880653,1.1666849492880653,1.1666849492880653,0.3509169886689595,0.3509169886689595,0.3509169886689595,0.8157679606191058,0.8157679606191058,0.8157679606191058,0.0,0.0,0.0,28.029591611713364
2023-08-29,26.876520160934763,8.575657096723848,46.62945925816862,26.876520160934763,26.876520160934763,1.239986862124024,1.239986862124024,1.239986862124024,0.4376076262459893,0.4376076262459893,0.4376076262459893,0.8023792358780347,0.8023792358780347,0.8023792358780347,0.0,0.0,0.0,28.116507023058787
2023-08-30,26.890133659444228,8.500213036168462,48.151947796965764,26.890133659444228,26.890133659444228,1.2990141856891628,1.2990141856891628,1.2990141856891628,0.5198603558823331,0.5198603558823331,0.5198603558823331,0.7791538298068297,0.7791538298068297,0.7791538298068297,0.0,0.0,0.0,28.18914784513339
2023-08-31,26.903747157953696,9.722982001085931,47.70179408443827,26.903747157953696,26.903747157953696,1.2411237204212262,1.2411237204212262,1.2411237204212262,0.4950491851687683,0.4950491851687683,0.4950491851687683,0.746074535252458,0.746074535252458,0.746074535252458,0.0,0.0,0.0,28.14487087837492
2023-09-01,26.91736065646316,9.51314675895143,46.62478900510974,26.91736065646316,26.91736065646316,1.1143046097602953,1.1143046097602953,1.1143046097602953,0.41096386501029575,0.41096386501029575,0.41096386501029575,0.7033407447499995,0.7033407447499995,0.7033407447499995,0.0,0.0,0.0,28.031665266223456
2023-09-05,26.971814650501024,8.766071247484396,46.48572774988418,26.971814650501024,26.971814650501024,0.88424119173119,0.88424119173119,0.88424119173119,0.4376076262461422,0.4376076262461422,0.4376076262461422,0.4466335654850476,0.4466335654850476,0.4466335654850476,0.0,0.0,0.0,27.856055842232212
2023-09-06,26.985428149010488,8.617389164660347,46.03447250690914,26.985428149010488,26.985428149010488,0.8849726392370296,0.8849726392370296,0.8849726392370296,0.5198603558823743,0.5198603558823743,0.5198603558823743,0.36511228335465534,0.36511228335465534,0.36511228335465534,0.0,0.0,0.0,27.87040078824752
2023-09-07,26.999041647519956,8.531485323811049,46.89940574164614,26.999041647519956,26.999041647519956,0.7737582309351205,0.7737582309351205,0.7737582309351205,0.4950491851696579,0.4950491851696579,0.4950491851696579,0.2787090457654625,0.2787090457654625,0.2787090457654625,0.0,0.0,0.0,27.772799878455075
2023-09-08,27.01265514602942,8.347655712272665,45.39742343636494,27.01265514602942,27.01265514602942,0.5995407959474396,0.5995407959474396,0.5995407959474396,0.4109638650102458,0.4109638650102458,0.4109638650102458,0.1885769309371937,0.1885769309371937,0.1885769309371937,0.0,0.0,0.0,27.61219594197686
